DataOra	Valore	
03/09/2023 15:15:00	4.42	
03/09/2023 15:00:00	4.42	
03/09/2023 14:45:00	4.42	
03/09/2023 14:30:00	4.42	
03/09/2023 14:15:00	4.42	
03/09/2023 14:00:00	4.42	
03/09/2023 13:45:00	4.42	
03/09/2023 13:30:00	4.42	
03/09/2023 13:15:00	4.42	
03/09/2023 13:00:00	4.42	
03/09/2023 12:45:00	4.42	
03/09/2023 12:30:00	4.42	
03/09/2023 12:15:00	4.42	
03/09/2023 12:00:00	4.42	
03/09/2023 11:45:00	4.42	
03/09/2023 11:30:00	4.42	
03/09/2023 11:15:00	-2.84	
03/09/2023 11:00:00	-2.84	
03/09/2023 10:45:00	-2.84	
03/09/2023 10:30:00	-2.84	
03/09/2023 10:15:00	-2.84	
03/09/2023 10:00:00	-2.84	
03/09/2023 09:45:00	-2.84	
03/09/2023 09:30:00	-2.84	
03/09/2023 09:15:00	-2.84	
03/09/2023 09:00:00	-2.84	
03/09/2023 08:45:00	-2.84	
03/09/2023 08:30:00	-2.84	
03/09/2023 08:15:00	-2.84	
03/09/2023 08:00:00	-2.84	
03/09/2023 07:45:00	-2.84	
03/09/2023 07:30:00	-2.84	
03/09/2023 07:15:00	-2.84	
03/09/2023 07:00:00	0.00	
03/09/2023 06:45:00	8.67	
03/09/2023 06:30:00	8.67	
03/09/2023 06:15:00	-7.58	
03/09/2023 06:00:00	-7.58	
03/09/2023 05:45:00	-7.58	
03/09/2023 05:30:00	-7.58	
03/09/2023 05:15:00	19.60	
03/09/2023 05:00:00	19.60	
03/09/2023 04:45:00	19.60	
03/09/2023 04:30:00	19.60	
03/09/2023 04:15:00	19.60	
03/09/2023 04:00:00	19.60	
03/09/2023 03:45:00	19.60	
03/09/2023 03:30:00	19.60	
03/09/2023 03:15:00	19.60	
03/09/2023 03:00:00	19.60	
03/09/2023 02:45:00	19.60	
03/09/2023 02:30:00	19.60	
03/09/2023 02:15:00	19.60	
03/09/2023 02:00:00	19.60	
03/09/2023 01:45:00	19.60	
03/09/2023 01:30:00	19.60	
03/09/2023 01:15:00	19.60	
03/09/2023 01:00:00	19.60	
03/09/2023 00:45:00	19.60	
03/09/2023 00:30:00	19.60	
03/09/2023 00:15:00	19.60	
03/09/2023 00:00:00	-5.64	
02/09/2023 23:45:00	-5.64	
02/09/2023 23:30:00	-4.78	
02/09/2023 23:15:00	-5.01	
02/09/2023 23:00:00	-5.30	
02/09/2023 22:45:00	-36.53	
02/09/2023 22:30:00	-36.53	
02/09/2023 22:15:00	-36.53	
02/09/2023 22:00:00	-36.53	
02/09/2023 21:45:00	0.00	
02/09/2023 21:30:00	0.00	
02/09/2023 21:15:00	0.00	
02/09/2023 21:00:00	0.00	
02/09/2023 20:45:00	0.00	
02/09/2023 20:30:00	0.00	
02/09/2023 20:15:00	0.00	
02/09/2023 20:00:00	0.00	
02/09/2023 19:45:00	0.00	
02/09/2023 19:30:00	0.00	
02/09/2023 19:15:00	0.00	
02/09/2023 19:00:00	0.00	
02/09/2023 18:45:00	0.00	
02/09/2023 18:30:00	0.00	
02/09/2023 18:15:00	0.00	
02/09/2023 18:00:00	0.00	
02/09/2023 17:45:00	0.00	
02/09/2023 17:30:00	0.00	
02/09/2023 17:15:00	0.00	
02/09/2023 17:00:00	0.00	
02/09/2023 16:45:00	0.00	
02/09/2023 16:30:00	-3.36	
02/09/2023 16:15:00	-3.36	
02/09/2023 16:00:00	-3.36	
02/09/2023 15:45:00	-3.36	
02/09/2023 15:30:00	-3.36	
02/09/2023 15:15:00	-3.36	
02/09/2023 15:00:00	-3.36	
02/09/2023 14:45:00	-3.36	
02/09/2023 14:30:00	-3.36	
02/09/2023 14:15:00	-3.36	
02/09/2023 14:00:00	-3.36	
02/09/2023 13:45:00	-3.36	
02/09/2023 13:30:00	-3.36	
02/09/2023 13:15:00	-3.36	
02/09/2023 13:00:00	-3.36	
02/09/2023 12:45:00	-3.36	
02/09/2023 12:30:00	-3.36	
02/09/2023 12:15:00	-3.36	
02/09/2023 12:00:00	-3.36	
02/09/2023 11:45:00	-3.36	
02/09/2023 11:30:00	-3.36	
02/09/2023 11:15:00	5.77	
02/09/2023 11:00:00	5.77	
02/09/2023 10:45:00	1.27	
02/09/2023 10:30:00	1.27	
02/09/2023 10:15:00	17.95	
02/09/2023 10:00:00	17.95	
02/09/2023 09:45:00	17.95	
02/09/2023 09:30:00	17.95	
02/09/2023 09:15:00	17.95	
02/09/2023 09:00:00	17.95	
02/09/2023 08:45:00	17.95	
02/09/2023 08:30:00	17.95	
02/09/2023 08:15:00	17.95	
02/09/2023 08:00:00	17.95	
02/09/2023 07:45:00	17.95	
02/09/2023 07:30:00	17.95	
02/09/2023 07:15:00	17.95	
02/09/2023 07:00:00	17.95	
02/09/2023 06:45:00	17.95	
02/09/2023 06:30:00	17.95	
02/09/2023 06:15:00	17.95	
02/09/2023 06:00:00	17.95	
02/09/2023 05:45:00	17.95	
02/09/2023 05:30:00	17.95	
02/09/2023 05:15:00	17.95	
02/09/2023 05:00:00	23.33	
02/09/2023 04:45:00	32.28	
02/09/2023 04:30:00	35.81	
02/09/2023 04:15:00	35.81	
02/09/2023 04:00:00	-2.90	
02/09/2023 03:45:00	-2.90	
02/09/2023 03:30:00	-2.90	
02/09/2023 03:15:00	-2.90	
02/09/2023 03:00:00	-2.90	
02/09/2023 02:45:00	-2.90	
02/09/2023 02:30:00	-2.90	
02/09/2023 02:15:00	-2.90	
02/09/2023 02:00:00	-2.90	
02/09/2023 01:45:00	-2.90	
02/09/2023 01:30:00	-2.90	
02/09/2023 01:15:00	-2.90	
02/09/2023 01:00:00	-2.90	
02/09/2023 00:45:00	-2.90	
02/09/2023 00:30:00	-2.90	
02/09/2023 00:15:00	-2.90	
02/09/2023 00:00:00	-2.90	
01/09/2023 23:45:00	-2.90	
01/09/2023 23:30:00	-2.90	
01/09/2023 23:15:00	-2.90	
01/09/2023 23:00:00	-2.90	
01/09/2023 22:45:00	-33.07	
01/09/2023 22:30:00	-33.07	
01/09/2023 22:15:00	-33.07	
01/09/2023 22:00:00	-33.07	
01/09/2023 21:45:00	-33.07	
01/09/2023 21:30:00	26.26	
01/09/2023 21:15:00	26.26	
01/09/2023 21:00:00	26.26	
01/09/2023 20:45:00	26.26	
01/09/2023 20:30:00	26.26	
01/09/2023 20:15:00	26.26	
01/09/2023 20:00:00	26.26	
01/09/2023 19:45:00	26.26	
01/09/2023 19:30:00	26.26	
01/09/2023 19:15:00	26.26	
01/09/2023 19:00:00	26.26	
01/09/2023 18:45:00	26.26	
01/09/2023 18:30:00	26.26	
01/09/2023 18:15:00	26.26	
01/09/2023 18:00:00	26.26	
01/09/2023 17:45:00	26.26	
01/09/2023 17:30:00	0.00	
01/09/2023 17:15:00	0.00	
01/09/2023 17:00:00	0.00	
01/09/2023 16:45:00	0.00	
01/09/2023 16:30:00	0.00	
01/09/2023 16:15:00	0.00	
01/09/2023 16:00:00	0.00	
01/09/2023 15:45:00	0.00	
01/09/2023 15:30:00	0.00	
01/09/2023 15:15:00	-47.35	
01/09/2023 15:00:00	-47.35	
01/09/2023 14:45:00	-47.35	
01/09/2023 14:30:00	-47.35	
01/09/2023 14:15:00	-47.35	
01/09/2023 14:00:00	-47.35	
01/09/2023 13:45:00	-47.35	
01/09/2023 13:30:00	-47.35	
01/09/2023 13:15:00	-47.35	
01/09/2023 13:00:00	-47.35	
01/09/2023 12:45:00	-47.35	
01/09/2023 12:30:00	-47.35	
01/09/2023 12:15:00	-47.35	
01/09/2023 12:00:00	-21.27	
01/09/2023 11:45:00	-21.27	
01/09/2023 11:30:00	-21.27	
01/09/2023 11:15:00	-21.27	
01/09/2023 11:00:00	-6.33	
01/09/2023 10:45:00	-6.33	
01/09/2023 10:30:00	-6.33	
01/09/2023 10:15:00	-6.33	
01/09/2023 10:00:00	-6.33	
01/09/2023 09:45:00	-6.33	
01/09/2023 09:30:00	-6.33	
01/09/2023 09:15:00	-6.33	
01/09/2023 09:00:00	-6.33	
01/09/2023 08:45:00	-6.33	
01/09/2023 08:30:00	-6.33	
01/09/2023 08:15:00	-6.33	
01/09/2023 08:00:00	-6.33	
01/09/2023 07:45:00	-6.33	
01/09/2023 07:30:00	-6.33	
01/09/2023 07:15:00	-6.33	
01/09/2023 07:00:00	-6.33	
01/09/2023 06:45:00	-6.33	
01/09/2023 06:30:00	-6.33	
01/09/2023 06:15:00	-6.33	
01/09/2023 06:00:00	-6.33	
01/09/2023 05:45:00	19.18	
01/09/2023 05:30:00	19.18	
01/09/2023 05:15:00	19.18	
01/09/2023 05:00:00	19.18	
01/09/2023 04:45:00	19.18	
01/09/2023 04:30:00	19.18	
01/09/2023 04:15:00	19.18	
01/09/2023 04:00:00	19.18	
01/09/2023 03:45:00	19.18	
01/09/2023 03:30:00	19.18	
01/09/2023 03:15:00	19.18	
01/09/2023 03:00:00	19.18	
01/09/2023 02:45:00	19.18	
01/09/2023 02:30:00	19.18	
01/09/2023 02:15:00	19.18	
01/09/2023 02:00:00	19.18	
01/09/2023 01:45:00	19.18	
01/09/2023 01:30:00	19.18	
01/09/2023 01:15:00	19.18	
01/09/2023 01:00:00	19.18	
01/09/2023 00:45:00	19.18	
01/09/2023 00:30:00	-4.42	
01/09/2023 00:15:00	1.71	
01/09/2023 00:00:00	1.71	
31/08/2023 23:45:00	1.71	
31/08/2023 23:30:00	1.71	
31/08/2023 23:15:00	1.71	
31/08/2023 23:00:00	1.71	
31/08/2023 22:45:00	1.71	
31/08/2023 22:30:00	1.71	
31/08/2023 22:15:00	1.71	
31/08/2023 22:00:00	1.71	
31/08/2023 21:45:00	1.71	
31/08/2023 21:30:00	1.71	
31/08/2023 21:15:00	1.71	
31/08/2023 21:00:00	1.71	
31/08/2023 20:45:00	1.71	
31/08/2023 20:30:00	1.71	
31/08/2023 20:15:00	1.71	
31/08/2023 20:00:00	1.71	
31/08/2023 19:45:00	1.71	
31/08/2023 19:30:00	1.71	
31/08/2023 19:15:00	1.71	
31/08/2023 19:00:00	3.41	
31/08/2023 18:45:00	8.70	
31/08/2023 18:30:00	0.00	
31/08/2023 18:15:00	0.00	
31/08/2023 18:00:00	0.00	
31/08/2023 17:45:00	0.00	
31/08/2023 17:30:00	0.00	
31/08/2023 17:15:00	0.00	
31/08/2023 17:00:00	0.00	
31/08/2023 16:45:00	0.00	
31/08/2023 16:30:00	0.00	
31/08/2023 16:15:00	0.00	
31/08/2023 16:00:00	0.00	
31/08/2023 15:45:00	0.00	
31/08/2023 15:30:00	0.00	
31/08/2023 15:15:00	0.00	
31/08/2023 15:00:00	0.00	
31/08/2023 14:45:00	0.00	
31/08/2023 14:30:00	0.00	
31/08/2023 14:15:00	0.00	
31/08/2023 14:00:00	0.00	
31/08/2023 13:45:00	0.00	
31/08/2023 13:30:00	-48.30	
31/08/2023 13:15:00	-48.30	
31/08/2023 13:00:00	-48.30	
31/08/2023 12:45:00	-50.53	
31/08/2023 12:30:00	3.22	
31/08/2023 12:15:00	3.22	
31/08/2023 12:00:00	3.22	
31/08/2023 11:45:00	3.22	
31/08/2023 11:30:00	3.22	
31/08/2023 11:15:00	3.22	
31/08/2023 11:00:00	3.22	
31/08/2023 10:45:00	3.22	
31/08/2023 10:30:00	3.22	
31/08/2023 10:15:00	3.22	
31/08/2023 10:00:00	3.22	
31/08/2023 09:45:00	3.22	
31/08/2023 09:30:00	3.22	
31/08/2023 09:15:00	3.22	
31/08/2023 09:00:00	3.22	
31/08/2023 08:45:00	18.62	
31/08/2023 08:30:00	18.62	
31/08/2023 08:15:00	18.62	
31/08/2023 08:00:00	18.62	
31/08/2023 07:45:00	18.62	
31/08/2023 07:30:00	19.29	
31/08/2023 07:15:00	19.29	
31/08/2023 07:00:00	19.29	
31/08/2023 06:45:00	19.29	
31/08/2023 06:30:00	19.29	
31/08/2023 06:15:00	19.29	
31/08/2023 06:00:00	19.29	
31/08/2023 05:45:00	19.29	
31/08/2023 05:30:00	19.29	
31/08/2023 05:15:00	19.29	
31/08/2023 05:00:00	19.29	
31/08/2023 04:45:00	19.29	
31/08/2023 04:30:00	19.29	
31/08/2023 04:15:00	19.29	
31/08/2023 04:00:00	19.29	
31/08/2023 03:45:00	19.29	
31/08/2023 03:30:00	19.29	
31/08/2023 03:15:00	19.29	
31/08/2023 03:00:00	19.29	
31/08/2023 02:45:00	19.29	
31/08/2023 02:30:00	19.29	
31/08/2023 02:15:00	-47.68	
31/08/2023 02:00:00	-47.68	
31/08/2023 01:45:00	-47.68	
31/08/2023 01:30:00	-47.68	
31/08/2023 01:15:00	-47.68	
31/08/2023 01:00:00	-47.68	
31/08/2023 00:45:00	-47.68	
31/08/2023 00:30:00	-47.68	
31/08/2023 00:15:00	-47.68	
31/08/2023 00:00:00	-47.68	
